WE12 at 20% dilution ,,,,,,,,,,,,,,,,,,,,,,,,,,,
date,site,arrive,depart,lat,long,,,,,,,,,,,,,,,,,,,,,,
8/4/2014,WE12,12:48,13:17,41 42.157,83 15.781,,,,,,,,,,,,,,,,,,,,,,
Particle ID,Area (ABD),Area (Filled),Aspect Ratio,Ch1 Peak,Ch2 Peak,Ch2/Ch1 Ratio,Circle Fit,Circularity,Circularity (Hu),Compactness,Date,Diameter (ABD),Diameter (ESD),Edge Gradient,Elongation,Image File,Intensity,Length,Perimeter,Roughness,Symmetry,Time,Timestamp,Transparency,Volume (ABD),Volume (ESD),Width
91,11486.08,11486.08,0.83,181.54,174.53,0.96,0.78,0.79,0.97,1.27,8/5/2014,120.93,128.16,36.95,1,WE12at20%dilutionRepF_000001.tif,165.84,142.22,475.73,1.1,0.83,14:02:46,2014-08-05T18:02:46.175,0.06,9.26E+05,1.10E+06,110.87
92,5589.38,5589.38,0.84,181.54,174.53,0.96,0.85,0.88,0.98,1.13,8/5/2014,84.36,87.72,40.52,1,WE12at20%dilutionRepF_000001.tif,151.33,94.64,326.47,1.07,0.88,14:02:46,2014-08-05T18:02:46.175,0.04,3.14E+05,3.53E+05,75.39
93,27359.74,27359.74,0.74,230.81,0.75,0,0,0.37,0.59,2.68,8/5/2014,186.64,250.46,57.52,6.26,WE12at20%dilutionRepF_000001.tif,151.09,274.84,1028.25,1.25,0.09,14:02:46,2014-08-05T18:02:46.344,0.25,3.40E+06,8.23E+06,218.12
94,4146.75,4146.75,0.61,243.88,198.74,0.81,0.52,0.67,0.8,1.49,8/5/2014,72.66,86.47,121.01,2.24,WE12at20%dilutionRepF_000001.tif,117.58,98.58,329.93,1.09,0.46,14:02:46,2014-08-05T18:02:46.568,0.16,2.01E+05,3.39E+05,63.7
95,130692.49,130692.49,0.46,346.87,365.08,1.05,0.18,0.58,0.74,1.71,8/5/2014,407.93,477.8,53.06,3.05,WE12at20%dilutionRepF_000002.tif,69.71,614.99,1731.54,1.13,0.72,14:02:46,2014-08-05T18:02:46.967,0.15,3.55E+07,5.71E+07,290.68
96,4242.89,4242.89,0.92,346.87,365.08,1.05,0.93,0.95,1,1.05,8/5/2014,73.5,75.32,68.67,1,WE12at20%dilutionRepF_000002.tif,137.71,79.57,279.88,1.05,0.95,14:02:46,2014-08-05T18:02:46.967,0.02,2.08E+05,2.24E+05,69.48
97,23517.97,23517.97,0.25,8.2,0.75,0.09,0,0.09,0.07,11.6,8/5/2014,173.04,548.61,113.42,34.4,WE12at20%dilutionRepF_000002.tif,163.99,789.32,1993.49,1.14,0.33,14:02:47,2014-08-05T18:02:47.069,0.68,2.71E+06,8.65E+07,222.44
98,7027.66,7027.66,0.78,244.84,206.31,0.84,0.76,0.87,0.96,1.15,8/5/2014,94.59,99.79,49.54,1,WE12at20%dilutionRepF_000002.tif,151.1,111.47,363.79,1.06,0.78,14:02:47,2014-08-05T18:02:47.372,0.05,4.43E+05,5.20E+05,83.39
99,3109.11,3109.11,0.9,102.79,88.86,0.86,0.79,0.74,0.96,1.35,8/5/2014,62.92,70.2,135.68,1.6,WE12at20%dilutionRepF_000002.tif,122.88,76.92,277.73,1.1,0.72,14:02:47,2014-08-05T18:02:47.641,0.1,1.30E+05,1.81E+05,61.64
100,10041.87,10041.87,0.62,245.33,190.7,0.78,0.53,0.64,0.86,1.56,8/5/2014,113.07,127.9,63.31,2.5,WE12at20%dilutionRepF_000002.tif,97.32,158.99,495.92,1.14,0.53,14:02:47,2014-08-05T18:02:47.723,0.12,7.57E+05,1.10E+06,95.57
101,14185.59,14185.59,0.57,137.55,0.75,0.01,0.28,0.57,0.75,1.75,8/5/2014,134.39,160.78,184.82,3.19,WE12at20%dilutionRepF_000002.tif,66.65,184.62,614.29,1.14,0.33,14:02:48,2014-08-05T18:02:48.749,0.16,1.27E+06,2.18E+06,123.98
102,7580.73,7580.73,0.66,52.75,0.75,0.01,0.63,0.75,0.89,1.33,8/5/2014,98.25,109.61,58.14,1.55,WE12at20%dilutionRepF_000002.tif,156.73,133.83,404.88,1.08,0.76,14:02:49,2014-08-05T18:02:49.307,0.1,4.97E+05,6.89E+05,80.96
103,8089.84,8089.84,0.11,291.71,285.47,0.98,0,0.25,0.2,4.08,8/5/2014,101.49,208.9,78.65,10.73,WE12at20%dilutionRepF_000002.tif,146.24,315.96,728.57,1.06,0.61,14:02:49,2014-08-05T18:02:49.555,0.51,5.47E+05,4.77E+06,31.04
104,37556.01,37556.01,0.44,291.71,285.47,0.98,0,0.38,0.54,2.62,8/5/2014,218.67,293.98,43.67,6.08,WE12at20%dilutionRepF_000002.tif,139.97,372.09,1180.68,1.23,0.32,14:02:49,2014-08-05T18:02:49.555,0.26,5.47E+06,1.33E+07,184.79
105,1486.73,1486.73,0.94,291.71,285.47,0.98,0.94,0.98,1,1.02,8/5/2014,43.51,45.29,211.94,1,WE12at20%dilutionRepF_000002.tif,110.41,47.06,180.67,1.05,0.9,14:02:49,2014-08-05T18:02:49.555,0.04,4.31E+04,4.86E+04,41.92
106,3130.76,3130.76,0.89,381.24,347.56,0.91,0.9,0.96,0.99,1.04,8/5/2014,63.14,65.12,90.85,1,WE12at20%dilutionRepF_000002.tif,133.44,70.07,244.7,1.04,0.88,14:02:50,2014-08-05T18:02:50.003,0.03,1.32E+05,1.45E+05,60.61
107,32925.55,32925.55,0.83,381.24,347.56,0.91,0.74,0.64,0.97,1.56,8/5/2014,204.75,221.59,41.93,2.51,WE12at20%dilutionRepF_000002.tif,79.58,247.76,856.13,1.18,0.78,14:02:50,2014-08-05T18:02:50.003,0.08,4.49E+06,5.70E+06,195.5
108,11643.64,11643.64,0.98,153.58,101.79,0.66,0.82,0.71,0.98,1.41,8/5/2014,121.76,132.07,52.45,1.9,WE12at20%dilutionRepF_000002.tif,130.09,143.8,503.67,1.13,0.74,14:02:50,2014-08-05T18:02:50.219,0.08,9.45E+05,1.21E+06,120.96
109,21815.61,21815.61,0.34,194.49,0.75,0,0.01,0.49,0.55,2.03,8/5/2014,166.66,219.86,121.74,4.14,WE12at20%dilutionRepF_000002.tif,76.83,293.78,806.08,1.12,0.34,14:02:50,2014-08-05T18:02:50.532,0.24,2.42E+06,5.56E+06,119.24
110,2735.98,2735.98,0.85,48.18,0.75,0.02,0.79,0.72,0.96,1.38,8/5/2014,59.02,67.42,53.49,1.77,WE12at20%dilutionRepF_000002.tif,145.68,75.37,266.92,1.1,0.73,14:02:50,2014-08-05T18:02:50.673,0.12,1.08E+05,1.60E+05,59.31
111,1574.05,1574.05,0.44,48.18,0.75,0.02,0.51,0.7,0.73,1.43,8/5/2014,44.77,55.65,31.76,1.99,WE12at20%dilutionRepF_000002.tif,214.22,76.14,218.19,1.06,0.85,14:02:50,2014-08-05T18:02:50.673,0.2,4.70E+04,9.03E+04,25.13
112,11124.11,11124.11,0.43,121.99,86.45,0.71,0.24,0.6,0.67,1.68,8/5/2014,119.01,148.82,95.88,2.93,WE12at20%dilutionRepF_000002.tif,123.49,194.63,538.44,1.08,0.63,14:02:50,2014-08-05T18:02:50.964,0.2,8.83E+05,1.73E+06,87.99
113,11856.5,11856.5,0.79,298.1,295.76,0.99,0.79,0.87,0.97,1.15,8/5/2014,122.87,127.58,28.53,1,WE12at20%dilutionRepF_000002.tif,142.13,147.56,458.1,1.06,0.92,14:02:51,2014-08-05T18:02:51.142,0.04,9.71E+05,1.09E+06,107.92
114,19989.04,19989.04,0.72,194.1,90.63,0.47,0.6,0.7,0.9,1.42,8/5/2014,159.53,176.71,51.46,1.97,WE12at20%dilutionRepF_000002.tif,155.85,198.66,648.15,1.11,0.74,14:02:51,2014-08-05T18:02:51.937,0.1,2.13E+06,2.89E+06,140.46
115,2185.25,2185.25,0.93,194.1,90.63,0.47,0.93,0.97,1,1.03,8/5/2014,52.75,54.37,205.97,1,WE12at20%dilutionRepF_000002.tif,89.93,56.31,210.24,1.04,0.92,14:02:51,2014-08-05T18:02:51.937,0.03,7.68E+04,8.41E+04,48.78
116,3999.19,3999.19,0.47,110.34,0.75,0.01,0.43,0.6,0.74,1.67,8/5/2014,71.36,88.26,160.08,2.92,WE12at20%dilutionRepF_000002.tif,85.19,112.7,344.21,1.12,0.76,14:02:52,2014-08-05T18:02:52.211,0.19,1.90E+05,3.60E+05,51.46
117,1675.49,1675.49,0.75,243.4,202.29,0.83,0.73,0.86,0.92,1.17,8/5/2014,46.19,51.93,109.23,1,WE12at20%dilutionRepF_000002.tif,157.21,61.64,201.88,1.04,0.78,14:02:52,2014-08-05T18:02:52.938,0.11,5.16E+04,7.33E+04,39.91
118,23258.27,23258.27,0.95,243.4,202.29,0.83,0.93,0.91,1,1.1,8/5/2014,172.09,175.35,41.6,1,WE12at20%dilutionRepF_000002.tif,101.08,181.48,610.53,1.05,0.94,14:02:52,2014-08-05T18:02:52.938,0.02,2.67E+06,2.82E+06,167.05
119,14766.76,14766.76,0.42,235.39,195.25,0.83,0.15,0.59,0.63,1.69,8/5/2014,137.12,169.45,44.59,2.97,WE12at20%dilutionRepF_000002.tif,94.91,214.97,613.99,1.09,0.33,14:02:53,2014-08-05T18:02:53.000,0.19,1.35E+06,2.55E+06,93.94
120,37152.3,37152.3,0.78,157.25,86.96,0.55,0.59,0.67,0.9,1.49,8/5/2014,217.49,247.72,38.52,2.24,WE12at20%dilutionRepF_000002.tif,156.67,286.51,885.62,1.09,0.68,14:02:53,2014-08-05T18:02:53.268,0.12,5.39E+06,7.96E+06,195.31
121,20958.15,20958.15,0.71,227.2,161.32,0.71,0.6,0.62,0.92,1.62,8/5/2014,163.35,179.77,98.75,2.71,WE12at20%dilutionRepF_000002.tif,61.2,211.34,705.44,1.18,0.63,14:02:53,2014-08-05T18:02:53.504,0.09,2.28E+06,3.04E+06,145.25
122,14878.34,14878.34,0.44,103.61,36.94,0.36,0.19,0.6,0.67,1.66,8/5/2014,137.64,173.07,62.36,2.85,WE12at20%dilutionRepF_000002.tif,122.13,232.09,610.22,1.06,0.46,14:02:53,2014-08-05T18:02:53.653,0.2,1.37E+06,2.71E+06,104.96
123,3493.49,3493.49,0.54,102.79,133.55,1.3,0.55,0.72,0.81,1.39,8/5/2014,66.69,77.96,113.26,1.8,WE12at20%dilutionRepF_000002.tif,133.89,103.74,295.88,1.07,0.83,14:02:53,2014-08-05T18:02:53.795,0.14,1.55E+05,2.48E+05,53.31
124,4920.28,4920.28,0.59,102.79,133.55,1.3,0.47,0.6,0.8,1.67,8/5/2014,79.15,94.92,107.36,2.92,WE12at20%dilutionRepF_000002.tif,129.7,115.12,375.81,1.14,0.31,14:02:53,2014-08-05T18:02:53.795,0.17,2.60E+05,4.48E+05,70.04
125,28421.19,28421.19,0.23,183.34,78.04,0.43,0,0.31,0.37,3.22,8/5/2014,190.23,297.29,136.92,7.98,WE12at20%dilutionRepF_000002.tif,97.82,428.32,1146.93,1.19,0.23,14:02:54,2014-08-05T18:02:54.728,0.36,3.60E+06,1.38E+07,120.26
126,5755.66,5755.66,0.27,183.34,78.04,0.43,0.05,0.48,0.44,2.09,8/5/2014,85.61,124.27,99.9,4.34,WE12at20%dilutionRepF_000002.tif,157.91,174.32,449.33,1.07,0.47,14:02:54,2014-08-05T18:02:54.728,0.31,3.28E+05,1.00E+06,48.91
127,38759.61,38759.61,0.74,523.36,510.14,0.97,0.68,0.77,0.95,1.29,8/5/2014,222.15,234.28,167.3,1.29,WE12at20%dilutionRepF_000002.tif,47.21,260.79,841.37,1.1,0.83,14:02:55,2014-08-05T18:02:55.086,0.05,5.74E+06,6.73E+06,192.44
128,1614.54,1614.54,0.71,523.36,510.14,0.97,0.77,0.87,0.93,1.15,8/5/2014,45.34,49.19,30.29,1,WE12at20%dilutionRepF_000002.tif,216.12,58.6,197.7,1.07,0.74,14:02:55,2014-08-05T18:02:55.086,0.08,4.88E+04,6.23E+04,37.52
129,16548.18,16548.18,0.86,308.24,346.87,1.13,0.84,0.87,0.98,1.15,8/5/2014,145.15,150.47,157.78,1,WE12at20%dilutionRepF_000002.tif,62.64,166.22,534.97,1.06,0.9,14:02:55,2014-08-05T18:02:55.409,0.04,1.60E+06,1.78E+06,131.57
130,8895.81,8895.81,0.67,286.03,245.33,0.86,0.58,0.73,0.88,1.37,8/5/2014,106.43,118.81,65.33,1.71,WE12at20%dilutionRepF_000002.tif,96.2,140.3,439.95,1.09,0.64,14:02:55,2014-08-05T18:02:55.694,0.1,6.31E+05,8.78E+05,92.85
131,11533.34,11533.34,0.78,257.19,216.72,0.84,0.71,0.81,0.94,1.24,8/5/2014,121.18,130.02,58.31,1,WE12at20%dilutionRepF_000002.tif,119.02,143.94,470.23,1.07,0.66,14:02:56,2014-08-05T18:02:56.191,0.07,9.32E+05,1.15E+06,111.14
132,6660.42,6660.42,0.58,78.19,0.75,0.01,0.51,0.63,0.82,1.59,8/5/2014,92.09,107.45,77.08,2.62,WE12at20%dilutionRepF_000002.tif,135.6,133.07,417.61,1.13,0.59,14:02:57,2014-08-05T18:02:57.045,0.14,4.09E+05,6.50E+05,78.24
133,6096.78,6096.78,0.47,160.06,130.69,0.82,0.22,0.47,0.58,2.11,8/5/2014,88.11,116.25,166.7,4.41,WE12at20%dilutionRepF_000002.tif,113.58,141.07,463.19,1.17,0.13,14:02:58,2014-08-05T18:02:58.044,0.24,3.58E+05,8.23E+05,69.48
134,4450.51,4450.51,0.62,160.06,130.69,0.82,0.59,0.6,0.84,1.66,8/5/2014,75.28,89.12,70.12,2.85,WE12at20%dilutionRepF_000002.tif,131.54,106.88,358.07,1.15,0.78,14:02:58,2014-08-05T18:02:58.044,0.16,2.23E+05,3.71E+05,64.67
135,3537.24,3537.24,0.13,160.06,130.69,0.82,0,0.32,0.24,3.14,8/5/2014,67.11,128.88,21.65,7.74,WE12at20%dilutionRepF_000002.tif,222.66,199.57,447.78,1.03,0.78,14:02:58,2014-08-05T18:02:58.044,0.48,1.58E+05,1.12E+06,16.26
136,9300.35,9300.35,0.75,316.85,291.14,0.92,0.64,0.66,0.92,1.51,8/5/2014,108.82,124.7,126.05,2.3,WE12at20%dilutionRepF_000002.tif,92.24,143.28,470.94,1.11,0.63,14:02:58,2014-08-05T18:02:58.230,0.13,6.75E+05,1.02E+06,100.22
137,11533.34,11533.34,0.54,225.42,188.83,0.84,0.49,0.77,0.82,1.3,8/5/2014,121.18,135.08,161.54,1.32,WE12at20%dilutionRepF_000002.tif,77.88,172.27,481.45,1.06,0.71,14:02:58,2014-08-05T18:02:58.561,0.1,9.32E+05,1.29E+06,91.73
138,36205.34,37020.51,0.94,436.69,390.35,0.89,0.75,0.72,0.97,1.39,8/5/2014,214.7,231.2,127.79,1.83,WE12at20%dilutionRepF_000002.tif,64.89,247.7,854.1,1.27,0.65,14:02:59,2014-08-05T18:02:59.161,0.07,5.18E+06,6.47E+06,220.41
139,2157.35,2157.35,0.43,73.56,48.66,0.66,0.32,0.51,0.64,1.96,8/5/2014,52.41,75.75,55.98,3.91,WE12at20%dilutionRepF_000002.tif,131.14,106.29,289.26,1.08,0.35,14:02:59,2014-08-05T18:02:59.607,0.31,7.54E+04,2.28E+05,37.65
140,5937.43,5937.43,0.83,0.75,70.86,94.64,0.74,0.75,0.95,1.34,8/5/2014,86.95,96.47,195.5,1.58,WE12at20%dilutionRepF_000002.tif,87.29,110.04,364.81,1.09,0.72,14:03:00,2014-08-05T18:03:00.204,0.1,3.44E+05,4.70E+05,82.83
141,18498.57,18498.57,0.57,357.97,292.86,0.82,0.32,0.64,0.78,1.56,8/5/2014,153.47,181.73,145.3,2.51,WE12at20%dilutionRepF_000002.tif,73.78,227.75,654.78,1.09,0.42,14:03:01,2014-08-05T18:03:01.391,0.16,1.89E+06,3.14E+06,132.88
142,33902.75,33902.75,0.47,202.29,0.75,0,0.28,0.7,0.74,1.42,8/5/2014,207.77,239.8,59.42,1.95,WE12at20%dilutionRepF_000002.tif,130.49,314.03,827.51,1.05,0.67,14:03:01,2014-08-05T18:03:01.708,0.13,4.70E+06,7.22E+06,145.17
143,21937.05,21937.05,0.36,226.31,218.86,0.97,0.05,0.32,0.53,3.16,8/5/2014,167.13,230.71,103.86,7.81,WE12at20%dilutionRepF_000002.tif,106.02,298.55,1008.14,1.33,0.47,14:03:02,2014-08-05T18:03:02.508,0.28,2.44E+06,6.43E+06,129.41
144,2914.84,2914.84,0.8,243.4,201.1,0.83,0.78,0.89,0.95,1.13,8/5/2014,60.92,65.62,151.44,1,WE12at20%dilutionRepF_000002.tif,98.88,73.28,247.45,1.05,0.78,14:03:03,2014-08-05T18:03:03.718,0.07,1.18E+05,1.48E+05,52.39
145,37984.56,37984.56,0.48,361.51,336.78,0.93,0.23,0.65,0.74,1.53,8/5/2014,219.92,261.54,59.37,2.39,WE12at20%dilutionRepF_000002.tif,100.44,345.72,906.11,1.06,0.64,14:03:04,2014-08-05T18:03:04.317,0.16,5.57E+06,9.37E+06,165.77
146,1117.99,1117.99,0.65,166.15,0.75,0,0.74,0.87,0.91,1.15,8/5/2014,37.73,42.01,89.76,1,WE12at20%dilutionRepF_000002.tif,139.87,51.17,171.6,1.05,0.78,14:03:05,2014-08-05T18:03:05.685,0.1,2.81E+04,3.88E+04,32.49
147,29590.28,29590.28,0.82,166.15,0.75,0,0.46,0.56,0.87,1.79,8/5/2014,194.1,223.21,145.47,3.32,WE12at20%dilutionRepF_000002.tif,69.97,250.9,871.53,1.19,0.36,14:03:05,2014-08-05T18:03:05.685,0.13,3.83E+06,5.82E+06,204.96
148,12804.77,12804.77,0.77,123.93,11.32,0.09,0.65,0.74,0.92,1.35,8/5/2014,127.69,143.35,85.72,1.65,WE12at20%dilutionRepF_000002.tif,132.87,163.91,515.5,1.07,0.65,14:03:06,2014-08-05T18:03:06.396,0.11,1.09E+06,1.54E+06,113.83
149,18040.28,18040.28,0.99,155.71,0.75,0,0.85,0.76,0.99,1.31,8/5/2014,151.56,161.31,134.11,1.43,WE12at20%dilutionRepF_000002.tif,94.03,174.01,593.8,1.1,0.82,14:03:06,2014-08-05T18:03:06.468,0.06,1.82E+06,2.20E+06,151.94
150,35398.92,35398.92,0.56,404.42,432.41,1.07,0.42,0.67,0.84,1.49,8/5/2014,212.3,236.62,35,2.23,WE12at20%dilutionRepF_000002.tif,103.9,280.65,864.91,1.12,0.75,14:03:06,2014-08-05T18:03:06.660,0.1,5.01E+06,6.94E+06,159.02
151,2579.47,2579.47,0.98,70.86,58.55,0.83,0.96,0.97,1,1.03,8/5/2014,57.31,58.86,171.92,1,WE12at20%dilutionRepF_000002.tif,84.91,59.93,225.23,1.04,0.94,14:03:07,2014-08-05T18:03:07.072,0.03,9.86E+04,1.07E+05,56.55
152,1587.53,1587.53,0.92,70.86,58.55,0.83,0.9,0.95,0.99,1.05,8/5/2014,44.96,47.21,33.91,1,WE12at20%dilutionRepF_000002.tif,158.24,50.6,187.6,1.05,0.87,14:03:07,2014-08-05T18:03:07.072,0.05,4.76E+04,5.51E+04,42.87
153,1419.96,1419.96,0.62,223.65,202.29,0.9,0.72,0.87,0.89,1.14,8/5/2014,42.52,47.04,73.46,1,WE12at20%dilutionRepF_000002.tif,186.07,61.16,187.6,1.05,0.85,14:03:07,2014-08-05T18:03:07.193,0.1,4.03E+04,5.45E+04,34
154,11722.45,11722.45,0.56,223.65,202.29,0.9,0.39,0.6,0.77,1.68,8/5/2014,122.17,147.38,118.74,2.93,WE12at20%dilutionRepF_000002.tif,108.89,178.91,551.39,1.12,0.51,14:03:07,2014-08-05T18:03:07.193,0.17,9.55E+05,1.68E+06,102.45
155,21823.7,21823.7,0.45,88.17,0.75,0.01,0,0.3,0.55,3.35,8/5/2014,166.69,238.4,150.89,8.41,WE12at20%dilutionRepF_000002.tif,115.96,306.35,1035.37,1.32,0.11,14:03:07,2014-08-05T18:03:07.328,0.3,2.43E+06,7.09E+06,158
156,15436.76,15436.76,0.57,101.99,0.75,0.01,0.5,0.73,0.85,1.37,8/5/2014,140.2,156.18,36.85,1.73,WE12at20%dilutionRepF_000002.tif,140.24,194,564.84,1.08,0.78,14:03:07,2014-08-05T18:03:07.710,0.1,1.44E+06,1.99E+06,106.12
157,10394.15,10394.15,0.73,156.32,156.63,1,0.68,0.7,0.93,1.43,8/5/2014,115.04,128.73,64.4,1.98,WE12at20%dilutionRepF_000002.tif,131.15,141.21,481.64,1.11,0.67,14:03:07,2014-08-05T18:03:07.846,0.11,7.97E+05,1.12E+06,107.58
158,8484.53,8484.53,0.92,159.74,154.18,0.97,0.84,0.86,0.98,1.16,8/5/2014,103.94,108.9,91.73,1,WE12at20%dilutionRepF_000002.tif,123.06,117.61,396.11,1.06,0.79,14:03:07,2014-08-05T18:03:07.957,0.05,5.88E+05,6.76E+05,103.25
159,2922.01,2922.01,0.84,119.14,119.14,1,0.83,0.89,0.97,1.12,8/5/2014,61,64.82,107.17,1,WE12at20%dilutionRepF_000002.tif,134.87,70.83,246.85,1.05,0.77,14:03:08,2014-08-05T18:03:08.035,0.06,1.19E+05,1.43E+05,55.93
160,14671.16,14671.16,0.59,261.27,238.19,0.91,0.15,0.39,0.66,2.56,8/5/2014,136.67,173.22,112.81,5.87,WE12at20%dilutionRepF_000002.tif,103.43,194.85,753.87,1.31,0.13,14:03:09,2014-08-05T18:03:09.160,0.21,1.34E+06,2.72E+06,124.06
161,36946.38,36946.38,0.17,122.95,0.75,0.01,0,0.27,0.23,3.75,8/5/2014,216.89,392.81,144.54,9.69,WE12at20%dilutionRepF_000002.tif,100.49,561.01,1401.31,1.11,0.21,14:03:09,2014-08-05T18:03:09.560,0.45,5.34E+06,3.17E+07,137.3
162,4763.31,4763.31,0.89,299.86,279.9,0.93,0.9,0.95,0.99,1.05,8/5/2014,77.88,79.75,93.67,1,WE12at20%dilutionRepF_000002.tif,81.11,85.89,293.44,1.04,0.94,14:03:09,2014-08-05T18:03:09.813,0.02,2.47E+05,2.66E+05,72.44
163,27123.14,27123.14,0.47,299.86,279.9,0.93,0,0.34,0.54,2.92,8/5/2014,185.83,260.17,118.9,7.04,WE12at20%dilutionRepF_000002.tif,100.21,333.35,1069.64,1.26,0.34,14:03:09,2014-08-05T18:03:09.813,0.29,3.36E+06,9.22E+06,191.43
164,13891.43,13891.43,0.92,270.69,247.26,0.91,0.89,0.79,0.99,1.27,8/5/2014,132.99,138.1,57.71,1,WE12at20%dilutionRepF_000002.tif,81.28,146.71,518.55,1.11,0.9,14:03:09,2014-08-05T18:03:09.882,0.04,1.23E+06,1.38E+06,130.11
165,2430.9,2430.9,0.92,84.43,0.75,0.01,0.91,0.95,0.99,1.06,8/5/2014,55.63,57.86,76.72,1,WE12at20%dilutionRepF_000002.tif,154.69,62.35,222.78,1.05,0.88,14:03:10,2014-08-05T18:03:10.341,0.04,9.02E+04,1.01E+05,54.7
166,4324.37,4324.37,0.61,79.59,0.75,0.01,0.63,0.84,0.88,1.19,8/5/2014,74.2,81.06,63.53,1,WE12at20%dilutionRepF_000002.tif,150.73,98.07,300.37,1.05,0.82,14:03:10,2014-08-05T18:03:10.569,0.08,2.14E+05,2.79E+05,56.28
167,13121.62,13121.62,0.64,122.95,0.75,0.01,0.5,0.71,0.84,1.4,8/5/2014,129.26,147.77,144.43,1.87,WE12at20%dilutionRepF_000002.tif,87.69,176.5,530.49,1.07,0.63,14:03:10,2014-08-05T18:03:10.847,0.13,1.13E+06,1.69E+06,110.93
168,24045.81,24045.81,0.74,200.31,215.87,1.08,0.51,0.71,0.9,1.41,8/5/2014,174.97,190.11,104.28,1.89,WE12at20%dilutionRepF_000002.tif,89.12,213.28,701.67,1.12,0.48,14:03:11,2014-08-05T18:03:11.083,0.08,2.80E+06,3.60E+06,159.64
169,10935.5,10935.5,0.34,96.9,0.75,0.01,0.18,0.5,0.6,2.01,8/5/2014,118,151.24,87.01,4.06,WE12at20%dilutionRepF_000002.tif,83.05,202.85,584.61,1.15,0.73,14:03:11,2014-08-05T18:03:11.775,0.22,8.60E+05,1.81E+06,76.35
170,9261.41,9261.41,0.7,37.16,0.75,0.02,0.65,0.74,0.92,1.35,8/5/2014,108.59,119.4,45.58,1.6,WE12at20%dilutionRepF_000002.tif,164.65,134.15,444.13,1.09,0.73,14:03:12,2014-08-05T18:03:12.183,0.09,6.70E+05,8.91E+05,93.13
171,4845.49,4845.49,0.62,122.71,123.68,1.01,0.53,0.66,0.84,1.51,8/5/2014,78.55,92.17,74.06,2.33,WE12at20%dilutionRepF_000002.tif,164.32,117.59,355.02,1.11,0.47,14:03:12,2014-08-05T18:03:12.350,0.15,2.54E+05,4.10E+05,66.28
172,182952.32,182952.32,0.36,425.66,428.18,1.01,0,0.33,0.5,3.06,8/5/2014,482.64,688.88,43.28,7.47,WE12at20%dilutionRepF_000002.tif,98.69,880.43,2724.02,1.24,0.36,14:03:12,2014-08-05T18:03:12.790,0.3,5.89E+07,1.71E+08,383.28
173,21208.78,21208.78,0.71,158.8,0.75,0,0.61,0.66,0.92,1.52,8/5/2014,164.33,181.29,47.52,2.36,WE12at20%dilutionRepF_000002.tif,120.48,210.31,688.72,1.15,0.77,14:03:12,2014-08-05T18:03:12.920,0.09,2.32E+06,3.12E+06,144.31
174,4688.69,4688.69,0.91,142.51,0.75,0.01,0.92,0.95,1,1.05,8/5/2014,77.26,79.15,77.48,1,WE12at20%dilutionRepF_000002.tif,142.02,83.15,291.7,1.04,0.93,14:03:13,2014-08-05T18:03:13.123,0.02,2.42E+05,2.60E+05,74.91
175,15277.12,15277.12,0.83,295.76,292.29,0.99,0.77,0.63,0.96,1.58,8/5/2014,139.47,151.11,78.72,2.59,WE12at20%dilutionRepF_000002.tif,89.04,164.46,603.79,1.19,0.8,14:03:13,2014-08-05T18:03:13.670,0.08,1.42E+06,1.81E+06,139.96
176,26707.22,26707.22,0.4,130.69,109.26,0.84,0.12,0.53,0.63,1.89,8/5/2014,184.4,236.05,93.04,3.68,WE12at20%dilutionRepF_000002.tif,108.45,315.12,854.62,1.11,0.57,14:03:13,2014-08-05T18:03:13.827,0.22,3.28E+06,6.89E+06,129.37
177,4830.54,4830.54,0.9,110.99,72.56,0.65,0.73,0.59,0.95,1.68,8/5/2014,78.42,91.19,74.75,2.95,WE12at20%dilutionRepF_000002.tif,123.28,106.61,373.77,1.17,0.63,14:03:13,2014-08-05T18:03:13.908,0.14,2.53E+05,3.97E+05,81.8
178,22552.73,22552.73,0.62,225.42,167.14,0.74,0.05,0.33,0.63,3.06,8/5/2014,169.46,221.05,134.83,7.48,WE12at20%dilutionRepF_000002.tif,108.5,254.95,1004.37,1.38,0.34,14:03:14,2014-08-05T18:03:14.433,0.23,2.55E+06,5.66E+06,170.86
179,1709.46,1709.46,0.99,113.65,111.43,0.98,0.89,0.9,0.99,1.11,8/5/2014,46.65,49.3,56.28,1,WE12at20%dilutionRepF_000002.tif,136.54,51.17,198.41,1.07,0.78,14:03:14,2014-08-05T18:03:14.493,0.05,5.32E+04,6.27E+04,48.06
180,1553.84,1553.84,0.55,62.97,22.28,0.35,0.52,0.58,0.74,1.73,8/5/2014,44.48,58.51,163.83,3.11,WE12at20%dilutionRepF_000002.tif,120.39,74.91,238.79,1.11,0.46,14:03:14,2014-08-05T18:03:14.702,0.24,4.61E+04,1.05E+05,34.26
181,1274.42,1274.42,0.62,62.97,22.28,0.35,0.67,0.77,0.85,1.29,8/5/2014,40.28,48.67,91.59,1.28,WE12at20%dilutionRepF_000002.tif,144.73,58.42,191.37,1.04,0.66,14:03:14,2014-08-05T18:03:14.702,0.17,3.42E+04,6.04E+04,29.63
